subject,trial,movement,noise,sound,tp_evt,fp_evt,fn_evt,se_evt,ppv_evt,f1_evt,n_pred,n_true,duration
97706,1,sit,music,laugh,0,0,0,nan,nan,nan,0,0,12.85
97706,1,sit,music,deep_breathing,0,0,0,nan,nan,nan,0,0,9.84
97706,1,sit,music,throat_clearing,0,0,0,nan,nan,nan,0,0,11.02
97706,1,sit,nothing,cough,3,2,9,0.25,0.6,0.35294117647058826,7,12,8.05
97706,1,sit,nothing,laugh,0,0,0,nan,nan,nan,0,0,8.25
97706,1,sit,nothing,deep_breathing,0,1,0,nan,0.0,0.0,1,0,8.97
97706,1,sit,nothing,throat_clearing,0,0,0,nan,nan,nan,0,0,6.2
97706,1,sit,someone_else_cough,cough,6,2,12,0.3333333333333333,0.75,0.46153846153846156,11,18,11.24
97706,1,sit,someone_else_cough,laugh,0,3,0,nan,0.0,0.0,3,0,8.76
97706,1,sit,someone_else_cough,deep_breathing,0,0,0,nan,nan,nan,0,0,9.28
97706,1,sit,someone_else_cough,throat_clearing,0,1,0,nan,0.0,0.0,1,0,10.11
97706,1,sit,traffic,cough,8,2,6,0.5714285714285714,0.8,0.6666666666666666,12,14,9.98
97706,1,sit,traffic,laugh,0,0,0,nan,nan,nan,0,0,10.4
97706,1,sit,traffic,deep_breathing,0,1,0,nan,0.0,0.0,1,0,11.52
97706,1,sit,traffic,throat_clearing,0,0,0,nan,nan,nan,0,0,11.0
97706,1,walk,music,cough,9,5,6,0.6,0.6428571428571429,0.6206896551724138,31,15,12.17
97706,1,walk,music,laugh,0,0,0,nan,nan,nan,0,0,12.19
97706,1,walk,music,deep_breathing,0,0,0,nan,nan,nan,0,0,10.56
97706,1,walk,music,throat_clearing,0,4,0,nan,0.0,0.0,5,0,11.52
97706,1,walk,nothing,cough,3,0,2,0.6,1.0,0.75,1,5,2.6
97706,1,walk,nothing,laugh,0,2,0,nan,0.0,0.0,2,0,11.01
97706,1,walk,nothing,deep_breathing,0,0,0,nan,nan,nan,0,0,10.55
97706,1,walk,nothing,throat_clearing,0,3,0,nan,0.0,0.0,3,0,10.08
97706,1,walk,someone_else_cough,cough,14,1,2,0.875,0.9333333333333333,0.9032258064516129,23,16,9.87
97706,1,walk,someone_else_cough,laugh,0,0,0,nan,nan,nan,0,0,10.18
97706,1,walk,someone_else_cough,deep_breathing,0,0,0,nan,nan,nan,0,0,11.64
97706,1,walk,someone_else_cough,throat_clearing,0,2,0,nan,0.0,0.0,2,0,11.2
97706,1,walk,traffic,cough,12,2,4,0.75,0.8571428571428571,0.8,19,16,10.33
97706,1,walk,traffic,laugh,0,0,0,nan,nan,nan,0,0,11.46
97706,1,walk,traffic,deep_breathing,0,0,0,nan,nan,nan,0,0,10.81
97706,1,walk,traffic,throat_clearing,0,2,0,nan,0.0,0.0,4,0,14.61
97706,2,sit,music,cough,10,2,2,0.8333333333333334,0.8333333333333334,0.8333333333333334,16,12,8.99
97706,2,sit,music,laugh,0,0,0,nan,nan,nan,0,0,11.71
97706,2,sit,music,deep_breathing,0,0,0,nan,nan,nan,0,0,9.3
97706,2,sit,music,throat_clearing,0,0,0,nan,nan,nan,0,0,10.86
97706,2,sit,nothing,cough,8,2,3,0.7272727272727273,0.8,0.7619047619047619,15,11,8.52
97706,2,sit,nothing,laugh,0,0,0,nan,nan,nan,0,0,9.76
97706,2,sit,nothing,deep_breathing,0,0,0,nan,nan,nan,0,0,8.5
97706,2,sit,nothing,throat_clearing,0,0,0,nan,nan,nan,0,0,9.43
97706,2,sit,someone_else_cough,cough,8,1,11,0.42105263157894735,0.8888888888888888,0.5714285714285714,14,19,13.29
97706,2,sit,someone_else_cough,laugh,0,0,0,nan,nan,nan,0,0,8.29
97706,2,sit,someone_else_cough,deep_breathing,0,0,0,nan,nan,nan,0,0,9.31
97706,2,sit,someone_else_cough,throat_clearing,0,1,0,nan,0.0,0.0,1,0,9.36
97706,2,sit,traffic,cough,13,3,3,0.8125,0.8125,0.8125,19,16,10.32
97706,2,sit,traffic,laugh,0,0,0,nan,nan,nan,0,0,12.27
97706,2,sit,traffic,deep_breathing,0,1,0,nan,0.0,0.0,1,0,10.07
97706,2,sit,traffic,throat_clearing,0,0,0,nan,nan,nan,0,0,11.2
97706,2,walk,music,cough,8,1,5,0.6153846153846154,0.8888888888888888,0.7272727272727273,12,13,8.92
97706,2,walk,music,laugh,0,0,0,nan,nan,nan,0,0,12.45
97706,2,walk,music,deep_breathing,0,0,0,nan,nan,nan,0,0,11.01
97706,2,walk,music,throat_clearing,0,0,0,nan,nan,nan,0,0,11.85
97706,2,walk,nothing,cough,8,1,4,0.6666666666666666,0.8888888888888888,0.7619047619047619,10,12,8.66
97706,2,walk,nothing,laugh,0,0,0,nan,nan,nan,0,0,11.5
97706,2,walk,nothing,deep_breathing,0,0,0,nan,nan,nan,0,0,8.08
97706,2,walk,nothing,throat_clearing,0,1,0,nan,0.0,0.0,1,0,10.93
97706,2,walk,someone_else_cough,cough,9,1,3,0.75,0.9,0.8181818181818182,10,12,8.84
97706,2,walk,someone_else_cough,laugh,0,0,0,nan,nan,nan,0,0,9.13
97706,2,walk,someone_else_cough,deep_breathing,0,0,0,nan,nan,nan,0,0,11.48
97706,2,walk,someone_else_cough,throat_clearing,0,1,0,nan,0.0,0.0,1,0,10.38
97706,2,walk,traffic,cough,8,0,1,0.8888888888888888,1.0,0.9411764705882353,14,9,5.69
97706,2,walk,traffic,laugh,0,0,0,nan,nan,nan,0,0,12.19
97706,2,walk,traffic,deep_breathing,0,0,0,nan,nan,nan,0,0,11.46
97706,2,walk,traffic,throat_clearing,0,2,0,nan,0.0,0.0,2,0,14.16
97706,3,sit,music,cough,11,3,3,0.7857142857142857,0.7857142857142857,0.7857142857142857,15,14,11.12
97706,3,sit,music,laugh,0,0,0,nan,nan,nan,0,0,9.86
97706,3,sit,music,deep_breathing,0,0,0,nan,nan,nan,0,0,8.29
97706,3,sit,music,throat_clearing,0,0,0,nan,nan,nan,0,0,12.04
97706,3,sit,nothing,cough,6,2,4,0.6,0.75,0.6666666666666666,10,10,7.64
97706,3,sit,nothing,laugh,0,1,0,nan,0.0,0.0,1,0,8.89
97706,3,sit,nothing,deep_breathing,0,0,0,nan,nan,nan,0,0,9.18
97706,3,sit,nothing,throat_clearing,0,0,0,nan,nan,nan,0,0,10.37
97706,3,sit,someone_else_cough,cough,8,3,7,0.5333333333333333,0.7272727272727273,0.6153846153846154,17,15,12.04
97706,3,sit,someone_else_cough,laugh,0,0,0,nan,nan,nan,0,0,10.01
97706,3,sit,someone_else_cough,deep_breathing,0,2,0,nan,0.0,0.0,2,0,8.45
97706,3,sit,someone_else_cough,throat_clearing,0,2,0,nan,0.0,0.0,2,0,10.19
97706,3,sit,traffic,cough,3,4,6,0.3333333333333333,0.42857142857142855,0.375,13,9,7.63
97706,3,sit,traffic,laugh,0,0,0,nan,nan,nan,0,0,9.82
97706,3,sit,traffic,deep_breathing,0,0,0,nan,nan,nan,0,0,9.22
97706,3,sit,traffic,throat_clearing,0,1,0,nan,0.0,0.0,1,0,10.94
97706,3,walk,music,cough,7,2,4,0.6363636363636364,0.7777777777777778,0.7,14,11,7.98
97706,3,walk,music,laugh,0,0,0,nan,nan,nan,0,0,11.29
97706,3,walk,music,deep_breathing,0,0,0,nan,nan,nan,0,0,11.36
97706,3,walk,music,throat_clearing,0,1,0,nan,0.0,0.0,1,0,12.1
97706,3,walk,nothing,cough,4,2,5,0.4444444444444444,0.6666666666666666,0.5333333333333333,8,9,6.25
97706,3,walk,nothing,laugh,0,3,0,nan,0.0,0.0,3,0,9.12
97706,3,walk,nothing,deep_breathing,0,2,0,nan,0.0,0.0,2,0,9.72
97706,3,walk,nothing,throat_clearing,0,5,0,nan,0.0,0.0,5,0,9.26
97706,3,walk,someone_else_cough,cough,9,0,5,0.6428571428571429,1.0,0.782608695652174,11,14,9.38
97706,3,walk,someone_else_cough,laugh,0,3,0,nan,0.0,0.0,3,0,9.61
97706,3,walk,someone_else_cough,deep_breathing,0,0,0,nan,nan,nan,0,0,9.38
97706,3,walk,someone_else_cough,throat_clearing,0,0,0,nan,nan,nan,0,0,13.26
97706,3,walk,traffic,cough,3,1,5,0.375,0.75,0.5,12,8,5.8
97706,3,walk,traffic,laugh,0,0,0,nan,nan,nan,0,0,11.21
97706,3,walk,traffic,deep_breathing,0,2,0,nan,0.0,0.0,2,0,12.88
97706,3,walk,traffic,throat_clearing,0,3,0,nan,0.0,0.0,4,0,11.37
